job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,folder,emb_e_dim,emb_r_dim,train_type,num_negs_s,num_negs_o,label_smoothing,train_loss,margin,transe_l_norm,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,transe_normalize_e,transe_normalize_r,emb_e_dropout,emb_r_dropout,conve_feature_map_dropout,conve_projection_dropout,emb_initialize,emb_initialize_normal_std,emb_initialize_uniform_interval,raw_mrr,raw_hits@1,raw_hits@3,raw_hits@10,fil_mrr,fil_hits@1,fil_hits@3,fil_hits@10,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
5a0c6abb,wnrr,complex,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.3292022081,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adam,512,0.0559961818,ReduceLROnPlateau,5,lp,3,2.17187749293375E-13,2.93776573376309E-05,0,,,0.0251429677,-0.0101188421,0.2,0.3,xavier_uniform_,0.0019321623,-0.0781190197,0.2472422329,0.171390906,0.3002636731,0.3792023659,0.3265942326,0.2900461257,0.3469017744,0.3885959089,0.3292022081,0.2943308949,0.3477257788,0.3890902996
5a0c6abb,wnrr,complex,1,search,1vsAll,valid,210,,,,mean_reciprocal_rank_filtered_with_test,0.4142614175,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adagrad,256,0.1416270597,ReduceLROnPlateau,0,,,5.02700714064327E-18,4.68082900070443E-19,1,,,-0.1676241457,-0.4280645549,0.2,0.3,uniform_,1.90707956420453E-05,-0.478508919,0.243923401,0.1404086947,0.3205339313,0.4309492409,0.4092443035,0.3861239254,0.4204021096,0.4456163347,0.4142614175,0.3955174685,0.4213908911,0.446769923
5a0c6abb,wnrr,complex,0,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0003857865,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adam,512,0.0162898589,ReduceLROnPlateau,8,lp,1,0.0047146034,1.53022826425311E-06,0,,,0.4840378165,0.137560904,0.2,0.3,xavier_uniform_,0.0047179971,-0.6822958173,0.0003857294,0.0001647989,0.0001647989,0.0003295979,0.0003857857,0.0001647989,0.0001647989,0.0003295979,0.0003857865,0.0001647989,0.0001647989,0.0003295979
5a0c6abb,wnrr,complex,0,search,1vsAll,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.4248349033,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adam,128,0.0022520624,ReduceLROnPlateau,6,,,7.59994535069276E-15,4.77424183660424E-10,0,,,-0.4691867456,-0.3567059189,0.2,0.3,uniform_,0.0684789987,-0.2363600206,0.2499264722,0.1456822604,0.3276202977,0.4414963722,0.419444457,0.3974950314,0.4299604297,0.4571522772,0.4248349033,0.4073829949,0.431114018,0.457811445
5a0c6abb,wnrr,complex,1,search,1vsAll,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.4286620128,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adagrad,512,0.0195801376,ReduceLROnPlateau,4,lp,2,8.06062085833267E-11,7.19095463712306E-18,1,,,0.1605846286,0.085747242,0.2,0.3,normal_,0.00020233,-0.9075339594,0.2555915767,0.1516150236,0.3305866718,0.4457811415,0.4216710935,0.3970006406,0.4321028292,0.4645682275,0.4286620128,0.4098549783,0.4335860014,0.4663810134
5a0c6abb,wnrr,complex,1,search,1vsAll,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.4116571435,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adam,1024,0.418711565,ReduceLROnPlateau,10,,,3.39011033354675E-06,0.0004660896,0,,,-0.021892339,0.4802399278,0.2,0.3,xavier_uniform_,0.0001331203,-0.5071487241,0.2733732461,0.1783124506,0.3508569598,0.4332564175,0.4046875885,0.3744232059,0.4233684838,0.453032285,0.4116571435,0.3864535093,0.4253460765,0.454515487
5a0c6abb,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4298098922,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adagrad,256,0.0049980801,ReduceLROnPlateau,2,lp,1,5.08222519877948E-20,2.63635800308379E-15,1,,,0.3304777741,-0.2044002116,0.2,0.3,xavier_normal_,0.0542170925,-0.3320635594,0.2552533888,0.1511206329,0.3307514787,0.4442979395,0.4211319161,0.3922214806,0.4375411868,0.470171392,0.4298098922,0.4058997929,0.4408371747,0.4716545641
5a0c6abb,wnrr,complex,0,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0287375881,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adagrad,512,0.0004529866,ReduceLROnPlateau,9,lp,1,2.73836776969617E-07,6.38010092216796E-20,1,,,-0.1167654991,0.0232465863,0.2,0.3,xavier_uniform_,0.0005432807,-0.9838009923,0.0264320021,0.0145023065,0.024390243,0.0481212921,0.0286711037,0.0161502957,0.0268622283,0.0529004596,0.0287375881,0.0161502957,0.0270270258,0.0529004596
5a0c6abb,wnrr,complex,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.4086492811,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,512,512,1vsAll,,,0,kl,1,,Adam,256,0.082489794,ReduceLROnPlateau,2,lp,2,2.79801514835175E-11,1.31345024889081E-08,0,,,0.3003667593,-0.2942189723,0.2,0.3,xavier_normal_,0.2208493797,-0.1838440257,0.2718204506,0.1751812696,0.3483849764,0.4367171824,0.4049044906,0.3798615634,0.4190837145,0.4472643137,0.4086492811,0.3869479001,0.4199076891,0.4474291205
5a0c6abb,wnrr,complex,1,search,1vsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.4369571211,/work/pi1/iclr2020/wnrr/complex-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adagrad,1024,0.2650806866,ReduceLROnPlateau,7,,,2.00550249016293E-16,3.52402759252104E-13,1,,,-0.3765027449,-0.1418977678,0.2,0.3,normal_,0.0168733997,-0.2756404,0.2598728087,0.1524390131,0.3365194499,0.459294647,0.4307855293,0.4032630026,0.4413315654,0.4805537164,0.4369571211,0.4136453569,0.4429795444,0.4830256999
